日期,经度,纬度,高程,日降雨量,涌水量
2024-03-10,401223.552,3044155.756,490,3.825,39.75
2024-03-11,401223.552,3044155.756,490,0.678,41.625
2024-03-12,401223.552,3044155.756,490,1.421,43.5
2024-03-13,401223.552,3044155.756,490,2.0,45.375
2024-03-14,401223.552,3044155.756,490,0.0,47.25
2024-03-15,401223.552,3044155.756,490,0.0,49.125
2024-03-16,401223.552,3044155.756,490,0.0,51.0
2024-03-17,401223.552,3044155.756,490,0.0,50.833
2024-03-18,401223.552,3044155.756,490,0.0,50.667
2024-03-19,401223.552,3044155.756,490,0.051,50.5
2024-03-20,401223.552,3044155.756,490,0.149,50.333
2024-03-21,401223.552,3044155.756,490,0.0,50.167
2024-03-22,401223.552,3044155.756,490,0.0,50.0
2024-03-23,401223.552,3044155.756,490,0.0,51.571
2024-03-24,401223.552,3044155.756,490,0.0,53.143
2024-03-25,401223.552,3044155.756,490,0.0,54.714
2024-03-26,401223.552,3044155.756,490,0.0,56.286
2024-03-27,401223.552,3044155.756,490,4.179,57.857
2024-03-28,401223.552,3044155.756,490,5.183,59.429
2024-03-29,401223.552,3044155.756,490,0.039,61.0
2024-03-30,401223.552,3044155.756,490,1.066,62.571
2024-03-31,401223.552,3044155.756,490,2.134,64.143
2024-04-01,401223.552,3044155.756,490,0.0,65.714
2024-04-02,401223.552,3044155.756,490,0.0,67.286
2024-04-03,401223.552,3044155.756,490,0.0,68.857
2024-04-04,401223.552,3044155.756,490,0.0,70.429
2024-04-05,401223.552,3044155.756,490,0.086,72.0
2024-04-06,401223.552,3044155.756,490,0.391,71.125
2024-04-07,401223.552,3044155.756,490,0.323,70.25
2024-04-08,401223.552,3044155.756,490,0.0,69.375
2024-04-09,401223.552,3044155.756,490,0.0,68.5
2024-04-10,401223.552,3044155.756,490,0.215,67.625
2024-04-11,401223.552,3044155.756,490,0.185,66.75
2024-04-12,401223.552,3044155.756,490,0.0,65.875
2024-04-13,401223.552,3044155.756,490,0.0,65.0
2024-04-14,401223.552,3044155.756,490,0.0,66.429
2024-04-15,401223.552,3044155.756,490,0.0,67.857
2024-04-16,401223.552,3044155.756,490,0.0,69.286
2024-04-17,401223.552,3044155.756,490,2.149,70.714
2024-04-18,401223.552,3044155.756,490,3.257,72.143
2024-04-19,401223.552,3044155.756,490,4.497,73.571
2024-04-20,401223.552,3044155.756,490,6.45,75.0
2024-04-21,401223.552,3044155.756,490,0.901,79.286
2024-04-22,401223.552,3044155.756,490,3.199,83.571
2024-04-23,401223.552,3044155.756,490,4.241,87.857
2024-04-24,401223.552,3044155.756,490,0.26,92.143
2024-04-25,401223.552,3044155.756,490,0.0,96.429
2024-04-26,401223.552,3044155.756,490,0.0,100.714
2024-04-27,401223.552,3044155.756,490,0.0,105.0
2024-04-28,401223.552,3044155.756,490,0.0,105.0
2024-04-29,401223.552,3044155.756,490,0.49,105.0
2024-04-30,401223.552,3044155.756,490,1.744,105.0
2024-05-01,401223.552,3044155.756,490,1.566,105.0
2024-05-02,401223.552,3044155.756,490,0.0,105.0
2024-05-03,401223.552,3044155.756,490,0.213,105.0
2024-05-04,401223.552,3044155.756,490,4.776,105.0
2024-05-05,401223.552,3044155.756,490,0.011,105.0
2024-05-06,401223.552,3044155.756,490,6.953,105.0
2024-05-07,401223.552,3044155.756,490,10.717,105.0
2024-05-08,401223.552,3044155.756,490,5.388,105.0
2024-05-09,401223.552,3044155.756,490,3.532,105.0
2024-05-10,401223.552,3044155.756,490,0.221,105.0
2024-05-11,401223.552,3044155.756,490,4.495,105.0
2023-01-01,401223.552,3044155.756,610,1.747,45.0
2023-01-02,401223.552,3044155.756,610,3.16,45.0
2023-01-03,401223.552,3044155.756,610,0.857,45.0
2023-01-04,401223.552,3044155.756,610,1.712,45.0
2023-01-05,401223.552,3044155.756,610,1.942,45.0
2023-01-06,401223.552,3044155.756,610,0.201,45.5
2023-01-07,401223.552,3044155.756,610,0.006,46.0
2023-01-08,401223.552,3044155.756,610,0.043,46.5
2023-01-09,401223.552,3044155.756,610,0.099,47.0
2023-01-10,401223.552,3044155.756,610,0.266,47.5
2023-01-11,401223.552,3044155.756,610,0.365,48.0
2023-01-12,401223.552,3044155.756,610,0.176,48.0
2023-01-13,401223.552,3044155.756,610,2.052,48.0
2023-01-14,401223.552,3044155.756,610,3.953,48.0
2023-01-15,401223.552,3044155.756,610,3.943,48.0
2023-01-16,401223.552,3044155.756,610,1.413,48.0
2023-01-17,401223.552,3044155.756,610,2.615,48.0
2023-01-18,401223.552,3044155.756,610,0.636,48.0
2023-01-19,401223.552,3044155.756,610,0.41,48.0
2023-01-20,401223.552,3044155.756,610,0.951,48.0
2023-01-21,401223.552,3044155.756,610,1.063,48.0
2023-01-22,401223.552,3044155.756,610,0.726,48.0
2023-01-23,401223.552,3044155.756,610,4.415,48.0
2023-01-24,401223.552,3044155.756,610,4.727,48.0
2023-01-25,401223.552,3044155.756,610,0.187,48.0
2023-01-26,401223.552,3044155.756,610,2.155,48.0
2023-01-27,401223.552,3044155.756,610,3.925,48.0
2023-01-28,401223.552,3044155.756,610,0.672,48.0
2023-01-29,401223.552,3044155.756,610,0.013,48.0
2023-01-30,401223.552,3044155.756,610,0.006,48.0
2023-01-31,401223.552,3044155.756,610,0.047,48.0
2023-02-01,401223.552,3044155.756,610,0.231,48.0
2023-02-02,401223.552,3044155.756,610,1.454,48.0
2023-02-03,401223.552,3044155.756,610,0.332,48.0
2023-02-04,401223.552,3044155.756,610,2.133,48.0
2023-02-05,401223.552,3044155.756,610,1.465,48.0
2023-02-06,401223.552,3044155.756,610,1.778,48.0
2023-02-07,401223.552,3044155.756,610,3.46,48.0
2023-02-08,401223.552,3044155.756,610,2.313,48.0
2023-02-09,401223.552,3044155.756,610,1.911,48.0
2023-02-10,401223.552,3044155.756,610,1.164,47.571
2023-02-11,401223.552,3044155.756,610,1.068,47.143
2023-02-12,401223.552,3044155.756,610,5.228,46.714
2023-02-13,401223.552,3044155.756,610,5.776,46.286
2023-02-14,401223.552,3044155.756,610,1.567,45.857
2023-02-15,401223.552,3044155.756,610,1.783,45.429
2023-02-16,401223.552,3044155.756,610,0.524,45.0
2023-02-17,401223.552,3044155.756,610,0.101,45.0
2023-02-18,401223.552,3044155.756,610,2.087,45.0
2023-02-19,401223.552,3044155.756,610,1.072,45.0
2023-02-20,401223.552,3044155.756,610,1.6,45.0
2023-02-21,401223.552,3044155.756,610,3.862,45.0
2023-02-22,401223.552,3044155.756,610,3.581,45.0
2023-02-23,401223.552,3044155.756,610,3.151,45.0
2023-02-24,401223.552,3044155.756,610,2.651,45.0
2023-02-25,401223.552,3044155.756,610,1.281,45.0
2023-02-26,401223.552,3044155.756,610,0.037,45.0
2023-02-27,401223.552,3044155.756,610,0.286,45.0
2023-02-28,401223.552,3044155.756,610,1.859,45.0
2023-03-01,401223.552,3044155.756,610,4.526,45.0
2023-03-02,401223.552,3044155.756,610,2.927,45.0
2023-03-03,401223.552,3044155.756,610,2.293,45.0
2023-03-04,401223.552,3044155.756,610,0.772,45.0
2023-03-05,401223.552,3044155.756,610,0.645,45.0
2023-03-06,401223.552,3044155.756,610,2.172,45.0
2023-03-07,401223.552,3044155.756,610,3.028,45.0
2023-03-08,401223.552,3044155.756,610,2.25,45.0
2023-03-09,401223.552,3044155.756,610,0.936,45.0
2023-03-10,401223.552,3044155.756,610,1.975,45.0
2023-03-11,401223.552,3044155.756,610,7.304,45.0
2023-03-12,401223.552,3044155.756,610,19.985,45.0
2023-03-13,401223.552,3044155.756,610,1.577,45.0
2023-03-14,401223.552,3044155.756,610,0.22,45.0
2023-03-15,401223.552,3044155.756,610,1.197,45.0
2023-03-16,401223.552,3044155.756,610,2.691,45.0
2023-03-17,401223.552,3044155.756,610,2.275,45.0
2023-03-18,401223.552,3044155.756,610,2.664,45.0
2023-03-19,401223.552,3044155.756,610,1.623,45.0
2023-03-20,401223.552,3044155.756,610,1.287,45.0
2023-03-21,401223.552,3044155.756,610,1.663,45.0
2023-03-22,401223.552,3044155.756,610,6.254,45.0
2023-03-23,401223.552,3044155.756,610,3.577,45.0
2023-03-24,401223.552,3044155.756,610,1.65,45.0
2023-03-25,401223.552,3044155.756,610,3.203,45.0
2023-03-26,401223.552,3044155.756,610,4.739,45.0
2023-03-27,401223.552,3044155.756,610,5.805,45.0
2023-03-28,401223.552,3044155.756,610,4.596,45.0
2023-03-29,401223.552,3044155.756,610,1.468,45.0
2023-03-30,401223.552,3044155.756,610,0.423,45.0
2023-03-31,401223.552,3044155.756,610,2.13,45.0
2023-04-01,401223.552,3044155.756,610,0.188,45.0
2023-04-02,401223.552,3044155.756,610,1.038,45.0
2023-04-03,401223.552,3044155.756,610,2.637,45.0
2023-04-04,401223.552,3044155.756,610,1.594,45.0
2023-04-05,401223.552,3044155.756,610,4.984,45.0
2023-04-06,401223.552,3044155.756,610,6.27,45.0
2023-04-07,401223.552,3044155.756,610,1.655,45.0
2023-04-08,401223.552,3044155.756,610,1.417,45.0
2023-04-09,401223.552,3044155.756,610,0.866,45.0
2023-04-10,401223.552,3044155.756,610,1.125,45.0
2023-04-11,401223.552,3044155.756,610,2.647,45.0
2023-04-12,401223.552,3044155.756,610,0.533,45.0
2023-04-13,401223.552,3044155.756,610,1.718,45.0
2023-04-14,401223.552,3044155.756,610,8.322,45.714
2023-04-15,401223.552,3044155.756,610,8.822,46.429
2023-04-16,401223.552,3044155.756,610,0.037,47.143
2023-04-17,401223.552,3044155.756,610,1.288,47.857
2023-04-18,401223.552,3044155.756,610,8.815,48.571
2023-04-19,401223.552,3044155.756,610,2.695,49.286
2023-04-20,401223.552,3044155.756,610,5.636,50.0
2023-04-21,401223.552,3044155.756,610,5.605,50.0
2023-04-22,401223.552,3044155.756,610,4.142,50.0
2023-04-23,401223.552,3044155.756,610,3.443,50.0
2023-04-24,401223.552,3044155.756,610,4.214,50.0
2023-04-25,401223.552,3044155.756,610,0.784,50.0
2023-04-26,401223.552,3044155.756,610,2.143,50.0
2023-04-27,401223.552,3044155.756,610,0.866,50.0
2023-04-28,401223.552,3044155.756,610,13.999,49.286
2023-04-29,401223.552,3044155.756,610,3.317,48.571
2023-04-30,401223.552,3044155.756,610,0.265,47.857
2023-05-01,401223.552,3044155.756,610,0.484,47.143
2023-05-02,401223.552,3044155.756,610,0.996,46.429
2023-05-03,401223.552,3044155.756,610,0.263,45.714
2023-05-04,401223.552,3044155.756,610,1.424,45.0
2023-05-05,401223.552,3044155.756,610,3.938,45.429
2023-05-06,401223.552,3044155.756,610,5.408,45.857
2023-05-07,401223.552,3044155.756,610,3.243,46.286
2023-05-08,401223.552,3044155.756,610,7.224,46.714
2023-05-09,401223.552,3044155.756,610,6.471,47.143
2023-05-10,401223.552,3044155.756,610,7.278,47.571
2023-05-11,401223.552,3044155.756,610,5.701,48.0
2023-05-12,401223.552,3044155.756,610,0.861,47.571
2023-05-13,401223.552,3044155.756,610,0.721,47.143
2023-05-14,401223.552,3044155.756,610,0.01,46.714
2023-05-15,401223.552,3044155.756,610,0.197,46.286
2023-05-16,401223.552,3044155.756,610,0.128,45.857
2023-05-17,401223.552,3044155.756,610,2.667,45.429
2023-05-18,401223.552,3044155.756,610,5.087,45.0
2023-05-19,401223.552,3044155.756,610,10.411,45.0
2023-05-20,401223.552,3044155.756,610,3.336,45.0
2023-05-21,401223.552,3044155.756,610,8.08,45.0
2023-05-22,401223.552,3044155.756,610,2.35,45.0
2023-05-23,401223.552,3044155.756,610,0.174,45.0
2023-05-24,401223.552,3044155.756,610,0.656,45.0
2023-05-25,401223.552,3044155.756,610,3.075,45.0
2023-05-26,401223.552,3044155.756,610,1.318,45.714
2023-05-27,401223.552,3044155.756,610,2.701,46.429
2023-05-28,401223.552,3044155.756,610,1.192,47.143
2023-05-29,401223.552,3044155.756,610,1.731,47.857
2023-05-30,401223.552,3044155.756,610,6.552,48.571
2023-05-31,401223.552,3044155.756,610,12.877,49.286
2023-06-01,401223.552,3044155.756,610,21.218,50.0
2023-06-02,401223.552,3044155.756,610,6.422,50.0
2023-06-03,401223.552,3044155.756,610,5.392,50.0
2023-06-04,401223.552,3044155.756,610,4.177,50.0
2023-06-05,401223.552,3044155.756,610,3.262,50.0
2023-06-06,401223.552,3044155.756,610,0.24,50.0
2023-06-07,401223.552,3044155.756,610,2.729,50.0
2023-06-08,401223.552,3044155.756,610,7.139,50.0
2023-06-09,401223.552,3044155.756,610,0.769,49.286
2023-06-10,401223.552,3044155.756,610,0.006,48.571
2023-06-11,401223.552,3044155.756,610,0.586,47.857
2023-06-12,401223.552,3044155.756,610,10.311,47.143
2023-06-13,401223.552,3044155.756,610,4.297,46.429
2023-06-14,401223.552,3044155.756,610,17.09,45.714
2023-06-15,401223.552,3044155.756,610,8.189,45.0
2023-06-16,401223.552,3044155.756,610,2.114,45.429
2023-06-17,401223.552,3044155.756,610,2.551,45.857
2023-06-18,401223.552,3044155.756,610,2.93,46.286
2023-06-19,401223.552,3044155.756,610,12.428,46.714
2023-06-20,401223.552,3044155.756,610,9.305,47.143
2023-06-21,401223.552,3044155.756,610,17.877,47.571
2023-06-22,401223.552,3044155.756,610,1.063,48.0
2023-06-23,401223.552,3044155.756,610,2.098,47.571
2023-06-24,401223.552,3044155.756,610,1.219,47.143
2023-06-25,401223.552,3044155.756,610,0.114,46.714
2023-06-26,401223.552,3044155.756,610,0.36,46.286
2023-06-27,401223.552,3044155.756,610,0.007,45.857
2023-06-28,401223.552,3044155.756,610,3.077,45.429
2023-06-29,401223.552,3044155.756,610,5.332,45.0
2023-06-30,401223.552,3044155.756,610,4.964,45.0
2023-07-01,401223.552,3044155.756,610,2.301,45.0
2023-07-02,401223.552,3044155.756,610,2.955,45.0
2023-07-03,401223.552,3044155.756,610,28.755,45.0
2023-07-04,401223.552,3044155.756,610,17.698,45.0
2023-07-05,401223.552,3044155.756,610,0.006,45.0
2023-07-06,401223.552,3044155.756,610,0.426,45.0
2023-07-07,401223.552,3044155.756,610,18.664,45.714
2023-07-08,401223.552,3044155.756,610,14.752,46.429
2023-07-09,401223.552,3044155.756,610,0.671,47.143
2023-07-10,401223.552,3044155.756,610,0.156,47.857
2023-07-11,401223.552,3044155.756,610,2.832,48.571
2023-07-12,401223.552,3044155.756,610,5.618,49.286
2023-07-13,401223.552,3044155.756,610,13.176,50.0
2023-07-14,401223.552,3044155.756,610,1.834,50.0
2023-07-15,401223.552,3044155.756,610,0.006,50.0
2023-07-16,401223.552,3044155.756,610,0.006,50.0
2023-07-17,401223.552,3044155.756,610,0.081,50.0
2023-07-18,401223.552,3044155.756,610,0.115,50.0
2023-07-19,401223.552,3044155.756,610,14.893,50.0
2023-07-20,401223.552,3044155.756,610,15.754,50.0
2023-07-21,401223.552,3044155.756,610,11.376,49.286
2023-07-22,401223.552,3044155.756,610,0.147,48.571
2023-07-23,401223.552,3044155.756,610,0.925,47.857
2023-07-24,401223.552,3044155.756,610,11.861,47.143
2023-07-25,401223.552,3044155.756,610,17.807,46.429
2023-07-26,401223.552,3044155.756,610,14.6,45.714
2023-07-27,401223.552,3044155.756,610,29.919,45.0
2023-07-28,401223.552,3044155.756,610,3.775,45.429
2023-07-29,401223.552,3044155.756,610,0.691,45.857
2023-07-30,401223.552,3044155.756,610,3.725,46.286
2023-07-31,401223.552,3044155.756,610,17.763,46.714
2023-08-01,401223.552,3044155.756,610,10.583,47.143
2023-08-02,401223.552,3044155.756,610,5.523,47.571
2023-08-03,401223.552,3044155.756,610,3.957,48.0
2023-08-04,401223.552,3044155.756,610,13.026,47.571
2023-08-05,401223.552,3044155.756,610,12.168,47.143
2023-08-06,401223.552,3044155.756,610,13.103,46.714
2023-08-07,401223.552,3044155.756,610,6.248,46.286
2023-08-08,401223.552,3044155.756,610,7.088,45.857
2023-08-09,401223.552,3044155.756,610,10.196,45.429
2023-08-10,401223.552,3044155.756,610,5.224,45.0
2023-08-11,401223.552,3044155.756,610,8.858,45.0
2023-08-12,401223.552,3044155.756,610,4.072,45.0
2023-08-13,401223.552,3044155.756,610,0.093,45.0
2023-08-14,401223.552,3044155.756,610,0.061,45.0
2023-08-15,401223.552,3044155.756,610,1.839,45.0
2023-08-16,401223.552,3044155.756,610,2.52,45.0
2023-08-17,401223.552,3044155.756,610,14.437,45.0
2023-08-18,401223.552,3044155.756,610,12.114,44.286
2023-08-19,401223.552,3044155.756,610,18.894,43.571
2023-08-20,401223.552,3044155.756,610,13.549,42.857
2023-08-21,401223.552,3044155.756,610,22.641,42.143
2023-08-22,401223.552,3044155.756,610,1.798,41.429
2023-08-23,401223.552,3044155.756,610,19.719,40.714
2023-08-24,401223.552,3044155.756,610,20.582,40.0
2023-08-25,401223.552,3044155.756,610,5.89,40.714
2023-08-26,401223.552,3044155.756,610,10.337,41.429
2023-08-27,401223.552,3044155.756,610,8.659,42.143
2023-08-28,401223.552,3044155.756,610,1.612,42.857
2023-08-29,401223.552,3044155.756,610,1.821,43.571
2023-08-30,401223.552,3044155.756,610,4.127,44.286
2023-08-31,401223.552,3044155.756,610,0.133,45.0
2023-09-01,401223.552,3044155.756,610,2.195,45.714
2023-09-02,401223.552,3044155.756,610,0.019,46.429
2023-09-03,401223.552,3044155.756,610,0.035,47.143
2023-09-04,401223.552,3044155.756,610,0.588,47.857
2023-09-05,401223.552,3044155.756,610,0.032,48.571
2023-09-06,401223.552,3044155.756,610,1.861,49.286
2023-09-07,401223.552,3044155.756,610,2.556,50.0
2023-09-08,401223.552,3044155.756,610,1.387,50.0
2023-09-09,401223.552,3044155.756,610,15.73,50.0
2023-09-10,401223.552,3044155.756,610,2.887,50.0
2023-09-11,401223.552,3044155.756,610,16.649,50.0
2023-09-12,401223.552,3044155.756,610,5.307,50.0
2023-09-13,401223.552,3044155.756,610,0.803,50.0
2023-09-14,401223.552,3044155.756,610,0.011,50.0
2023-09-15,401223.552,3044155.756,610,0.071,50.286
2023-09-16,401223.552,3044155.756,610,0.042,50.571
2023-09-17,401223.552,3044155.756,610,0.713,50.857
2023-09-18,401223.552,3044155.756,610,2.023,51.143
2023-09-19,401223.552,3044155.756,610,16.716,51.429
2023-09-20,401223.552,3044155.756,610,18.546,51.714
2023-09-21,401223.552,3044155.756,610,9.754,52.0
2023-09-22,401223.552,3044155.756,610,6.079,52.143
2023-09-23,401223.552,3044155.756,610,2.212,52.286
2023-09-24,401223.552,3044155.756,610,4.073,52.429
2023-09-25,401223.552,3044155.756,610,7.924,52.571
2023-09-26,401223.552,3044155.756,610,1.773,52.714
2023-09-27,401223.552,3044155.756,610,2.546,52.857
2023-09-28,401223.552,3044155.756,610,9.514,53.0
2023-09-29,401223.552,3044155.756,610,2.285,53.0
2023-09-30,401223.552,3044155.756,610,2.237,53.0
2023-10-01,401223.552,3044155.756,610,2.042,53.0
2023-10-02,401223.552,3044155.756,610,3.449,53.0
2023-10-03,401223.552,3044155.756,610,2.353,53.0
2023-10-04,401223.552,3044155.756,610,5.877,53.0
2023-10-05,401223.552,3044155.756,610,12.409,53.0
2023-10-06,401223.552,3044155.756,610,13.773,53.286
2023-10-07,401223.552,3044155.756,610,13.352,53.571
2023-10-08,401223.552,3044155.756,610,4.657,53.857
2023-10-09,401223.552,3044155.756,610,5.811,54.143
2023-10-10,401223.552,3044155.756,610,2.437,54.429
2023-10-11,401223.552,3044155.756,610,3.013,54.714
2023-10-12,401223.552,3044155.756,610,5.791,55.0
2023-10-13,401223.552,3044155.756,610,11.172,55.0
2023-10-14,401223.552,3044155.756,610,1.109,55.0
2023-10-15,401223.552,3044155.756,610,1.114,55.0
2023-10-16,401223.552,3044155.756,610,1.261,55.0
2023-10-17,401223.552,3044155.756,610,0.959,55.0
2023-10-18,401223.552,3044155.756,610,3.811,55.0
2023-10-19,401223.552,3044155.756,610,4.114,55.0
2023-10-20,401223.552,3044155.756,610,0.081,54.857
2023-10-21,401223.552,3044155.756,610,0.084,54.714
2023-10-22,401223.552,3044155.756,610,0.31,54.571
2023-10-23,401223.552,3044155.756,610,0.611,54.429
2023-10-24,401223.552,3044155.756,610,3.22,54.286
2023-10-25,401223.552,3044155.756,610,3.445,54.143
2023-10-26,401223.552,3044155.756,610,5.756,54.0
2023-10-27,401223.552,3044155.756,610,1.747,54.286
2023-10-28,401223.552,3044155.756,610,0.686,54.571
2023-10-29,401223.552,3044155.756,610,0.825,54.857
2023-10-30,401223.552,3044155.756,610,0.428,55.143
2023-10-31,401223.552,3044155.756,610,0.469,55.429
2023-11-01,401223.552,3044155.756,610,0.332,55.714
2023-11-02,401223.552,3044155.756,610,1.713,56.0
2023-11-03,401223.552,3044155.756,610,6.605,55.429
2023-11-04,401223.552,3044155.756,610,1.462,54.857
2023-11-05,401223.552,3044155.756,610,2.768,54.286
2023-11-06,401223.552,3044155.756,610,0.377,53.714
2023-11-07,401223.552,3044155.756,610,0.334,53.143
2023-11-08,401223.552,3044155.756,610,1.785,52.571
2023-11-09,401223.552,3044155.756,610,1.756,52.0
2023-11-10,401223.552,3044155.756,610,1.864,52.429
2023-11-11,401223.552,3044155.756,610,4.122,52.857
2023-11-12,401223.552,3044155.756,610,8.955,53.286
2023-11-13,401223.552,3044155.756,610,0.963,53.714
2023-11-14,401223.552,3044155.756,610,0.547,54.143
2023-11-15,401223.552,3044155.756,610,5.23,54.571
2023-11-16,401223.552,3044155.756,610,2.18,55.0
2023-11-17,401223.552,3044155.756,610,0.007,57.143
2023-11-18,401223.552,3044155.756,610,4.838,59.286
2023-11-19,401223.552,3044155.756,610,0.01,61.429
2023-11-20,401223.552,3044155.756,610,0.259,63.571
2023-11-21,401223.552,3044155.756,610,1.371,65.714
2023-11-22,401223.552,3044155.756,610,0.375,67.857
2023-11-23,401223.552,3044155.756,610,0.389,70.0
2023-11-24,401223.552,3044155.756,610,0.583,70.0
2023-11-25,401223.552,3044155.756,610,2.389,70.0
2023-11-26,401223.552,3044155.756,610,2.016,70.0
2023-11-27,401223.552,3044155.756,610,0.48,70.0
2023-11-28,401223.552,3044155.756,610,1.008,70.0
2023-11-29,401223.552,3044155.756,610,3.373,70.0
2023-11-30,401223.552,3044155.756,610,4.979,70.0
2023-12-01,401223.552,3044155.756,610,2.496,70.0
2023-12-02,401223.552,3044155.756,610,2.149,70.0
2023-12-03,401223.552,3044155.756,610,1.537,70.0
2023-12-04,401223.552,3044155.756,610,0.472,70.0
2023-12-05,401223.552,3044155.756,610,1.666,70.0
2023-12-06,401223.552,3044155.756,610,2.142,70.0
2023-12-07,401223.552,3044155.756,610,0.005,70.0
2023-12-08,401223.552,3044155.756,610,0.264,70.0
2023-12-09,401223.552,3044155.756,610,0.295,70.714
2023-12-10,401223.552,3044155.756,610,1.363,71.429
2023-12-11,401223.552,3044155.756,610,2.959,72.143
2023-12-12,401223.552,3044155.756,610,1.038,72.857
2023-12-13,401223.552,3044155.756,610,0.015,73.571
2023-12-14,401223.552,3044155.756,610,0.435,74.286
2023-12-15,401223.552,3044155.756,610,3.68,75.0
2023-12-16,401223.552,3044155.756,610,1.633,75.0
2023-12-17,401223.552,3044155.756,610,1.013,75.0
2023-12-18,401223.552,3044155.756,610,0.946,75.0
2023-12-19,401223.552,3044155.756,610,0.075,75.0
2023-12-20,401223.552,3044155.756,610,0.139,75.0
2023-12-21,401223.552,3044155.756,610,1.589,75.0
2023-12-22,401223.552,3044155.756,610,2.597,75.0
2023-12-23,401223.552,3044155.756,610,1.079,75.0
2023-12-24,401223.552,3044155.756,610,1.098,75.0
2023-12-25,401223.552,3044155.756,610,0.266,75.0
2023-12-26,401223.552,3044155.756,610,0.674,75.0
2023-12-27,401223.552,3044155.756,610,0.068,75.0
2023-12-28,401223.552,3044155.756,610,1.119,75.0
2023-12-29,401223.552,3044155.756,610,0.748,75.0
2023-12-30,401223.552,3044155.756,610,0.311,75.429
2023-12-31,401223.552,3044155.756,610,0.777,75.857
2024-01-01,401223.552,3044155.756,610,0.715,76.286
2024-01-02,401223.552,3044155.756,610,0.924,76.714
2024-01-03,401223.552,3044155.756,610,1.091,77.143
2024-01-04,401223.552,3044155.756,610,0.063,77.571
2024-01-05,401223.552,3044155.756,610,0.018,78.0
2024-01-06,401223.552,3044155.756,610,0.029,77.571
2024-01-07,401223.552,3044155.756,610,0.104,77.143
2024-01-08,401223.552,3044155.756,610,0.028,76.714
2024-01-09,401223.552,3044155.756,610,0.046,76.286
2024-01-10,401223.552,3044155.756,610,0.486,75.857
2024-01-11,401223.552,3044155.756,610,0.219,75.429
2024-01-12,401223.552,3044155.756,610,0.024,75.0
2024-01-13,401223.552,3044155.756,610,0.002,75.143
2024-01-14,401223.552,3044155.756,610,0.003,75.286
2024-01-15,401223.552,3044155.756,610,0.006,75.429
2024-01-16,401223.552,3044155.756,610,0.076,75.571
2024-01-17,401223.552,3044155.756,610,0.156,75.714
2024-01-18,401223.552,3044155.756,610,0.01,75.857
2024-01-19,401223.552,3044155.756,610,0.111,76.0
2024-01-20,401223.552,3044155.756,610,0.717,76.286
2024-01-21,401223.552,3044155.756,610,4.834,76.571
2024-01-22,401223.552,3044155.756,610,2.549,76.857
2024-01-23,401223.552,3044155.756,610,0.971,77.143
2024-01-24,401223.552,3044155.756,610,0.902,77.429
2024-01-25,401223.552,3044155.756,610,0.266,77.714
2024-01-26,401223.552,3044155.756,610,0.12,78.0
2024-01-27,401223.552,3044155.756,610,0.44,75.429
2024-01-28,401223.552,3044155.756,610,0.218,72.857
2024-01-29,401223.552,3044155.756,610,0.022,70.286
2024-01-30,401223.552,3044155.756,610,0.032,67.714
2024-01-31,401223.552,3044155.756,610,0.01,65.143
2024-02-01,401223.552,3044155.756,610,0.023,62.571
2024-02-02,401223.552,3044155.756,610,0.168,60.0
2024-02-03,401223.552,3044155.756,610,2.874,60.333
2024-02-04,401223.552,3044155.756,610,0.287,60.667
2024-02-05,401223.552,3044155.756,610,0.267,61.0
2024-02-06,401223.552,3044155.756,610,0.401,61.333
2024-02-07,401223.552,3044155.756,610,0.204,61.667
2024-02-08,401223.552,3044155.756,610,0.267,62.0
2024-02-09,401223.552,3044155.756,610,0.077,61.867
2024-02-10,401223.552,3044155.756,610,0.002,61.733
2024-02-11,401223.552,3044155.756,610,0.001,61.6
2024-02-12,401223.552,3044155.756,610,0.001,61.467
2024-02-13,401223.552,3044155.756,610,0.0,61.333
2024-02-14,401223.552,3044155.756,610,0.003,61.2
2024-02-15,401223.552,3044155.756,610,0.004,61.067
2024-02-16,401223.552,3044155.756,610,0.0,60.933
2024-02-17,401223.552,3044155.756,610,0.001,60.8
2024-02-18,401223.552,3044155.756,610,0.001,60.667
2024-02-19,401223.552,3044155.756,610,0.001,60.533
2024-02-20,401223.552,3044155.756,610,0.001,60.4
2024-02-21,401223.552,3044155.756,610,0.211,60.267
2024-02-22,401223.552,3044155.756,610,0.662,60.133
2024-02-23,401223.552,3044155.756,610,0.326,60.0
2024-02-24,401223.552,3044155.756,610,0.769,59.286
2024-02-25,401223.552,3044155.756,610,0.049,58.571
2024-02-26,401223.552,3044155.756,610,0.068,57.857
2024-02-27,401223.552,3044155.756,610,0.047,57.143
2024-02-28,401223.552,3044155.756,610,0.145,56.429
2024-02-29,401223.552,3044155.756,610,0.375,55.714
2024-03-01,401223.552,3044155.756,610,3.49,55.0
2024-03-02,401223.552,3044155.756,610,2.079,54.0
2024-03-03,401223.552,3044155.756,610,0.398,53.0
2024-03-04,401223.552,3044155.756,610,0.702,52.0
2024-03-05,401223.552,3044155.756,610,2.192,51.0
2024-03-06,401223.552,3044155.756,610,3.488,50.0
2024-03-07,401223.552,3044155.756,610,4.253,49.0
2024-03-08,401223.552,3044155.756,610,2.302,48.0
2024-03-09,401223.552,3044155.756,610,2.238,47.625
2024-03-10,401223.552,3044155.756,610,3.825,47.25
2024-03-11,401223.552,3044155.756,610,0.678,46.875
